C1_VCO,L1_VCO,Rp_VCO,Wn_VCO,Wn6_VCO,Wvar_VCO,L1p_PA,L1s_PA,L3p_PA,L3s_PA,Wn1_PA,Wn2_PA,PowerConsumption,Bandwidth,OutputPower,VoltageSwing,TuningRange_VCO,PhaseNoise_VCO,LargeSignal_PowerGain_PA,DrainEfficiency_PA,PAE_PA
1e-13,1.2e-10,400,2.5e-06,7.5e-06,4e-06,3.5e-10,1.2e-10,7.13e-10,9e-11,3.2e-05,2.6e-05,0.044,5380000000.0,4.467,1.029,3330000000.0,-87.79,12.75,13.07,12.38
1e-13,1.2e-10,400,2.5e-06,7.5e-06,3.5e-06,3.5e-10,1.2e-10,7.13e-10,9e-11,3.2e-05,2.6e-05,0.044,5360000000.0,4.311,1.012,3130000000.0,-87.34,12.43,12.45,11.74
1e-13,1.2e-10,400,2.5e-06,7.5e-06,4.5e-06,3.5e-10,1.2e-10,7.13e-10,9e-11,3.2e-05,2.6e-05,0.044,5400000000.0,4.475,1.043,3500000000.0,-88.35,12.98,13.16,12.49
1e-13,1.2e-10,400,2e-06,8.5e-06,4e-06,3.5e-10,1.2e-10,7.13e-10,9e-11,3.2e-05,2.6e-05,0.0437,5360000000.0,4.352,1.005,3610000000.0,-89.7,12.7,12.6,11.92
1e-13,1.2e-10,400,2e-06,8.5e-06,3.5e-06,3.5e-10,1.2e-10,7.13e-10,9e-11,3.2e-05,2.6e-05,0.0437,5330000000.0,4.061,0.976,3400000000.0,-89.26,12.27,11.57,10.89
1e-13,1.2e-10,400,2e-06,8.5e-06,4.5e-06,3.5e-10,1.2e-10,7.13e-10,9e-11,3.2e-05,2.6e-05,0.0437,5390000000.0,4.46,1.024,3790000000.0,-90.23,12.99,13.06,12.4
1e-13,1.2e-10,400,1.5e-06,8.5e-06,3.5e-06,3.5e-10,1.2e-10,7.13e-10,9e-11,3.2e-05,2.6e-05,0.0416,5300000000.0,3.675,0.932,3760000000.0,-91.97,12.16,10.4,9.772
1e-13,1.2e-10,400,1.5e-06,8.5e-06,4.5e-06,3.5e-10,1.2e-10,7.13e-10,9e-11,3.2e-05,2.6e-05,0.0416,5340000000.0,4.359,0.986,4170000000.0,-93.4,13.15,12.62,12.01
1e-13,1.2e-10,400,2.5e-06,8.5e-06,3.5e-06,3.5e-10,1.2e-10,7.13e-10,9e-11,3.2e-05,2.6e-05,0.0451,5360000000.0,4.316,1.012,3110000000.0,-87.46,12.39,12.47,11.75
1e-13,1.2e-10,400,2.5e-06,8.5e-06,4.5e-06,3.5e-10,1.2e-10,7.13e-10,9e-11,3.2e-05,2.6e-05,0.0451,5400000000.0,4.481,1.043,3480000000.0,-88.41,12.93,13.19,12.51
1e-13,1.2e-10,300,2e-06,8e-06,4e-06,3.5e-10,1.2e-10,7.13e-10,9e-11,2.7e-05,2.1e-05,0.0391,5450000000.0,4.516,1.076,3750000000.0,-90.11,13.63,15.4,14.72
1e-13,1.2e-10,300,2e-06,8e-06,3.5e-06,3.5e-10,1.2e-10,7.13e-10,9e-11,2.7e-05,2.1e-05,0.0391,5390000000.0,4.523,1.065,3530000000.0,-89.39,13.46,15.45,14.75
1e-13,1.2e-10,300,1.5e-06,8e-06,4e-06,3.5e-10,1.2e-10,7.13e-10,9e-11,2.7e-05,2.1e-05,0.0372,5480000000.0,4.476,1.061,4140000000.0,-93.09,13.98,15.22,14.6
1e-13,1.2e-10,300,1.5e-06,8e-06,3.5e-06,3.5e-10,1.2e-10,7.13e-10,9e-11,2.7e-05,2.1e-05,0.0372,5360000000.0,4.495,1.04,3910000000.0,-92.37,13.78,15.33,14.68
1e-13,1.2e-10,300,1.5e-06,8e-06,4.5e-06,3.5e-10,1.2e-10,7.13e-10,9e-11,2.7e-05,2.1e-05,0.0372,5560000000.0,4.472,1.069,4320000000.0,-93.71,14.13,15.2,14.59
1e-13,1.2e-10,300,2.5e-06,8e-06,4e-06,3.5e-10,1.2e-10,7.13e-10,9e-11,2.7e-05,2.1e-05,0.0403,5380000000.0,4.545,1.076,3430000000.0,-87.81,13.44,15.54,14.8
1e-13,1.2e-10,300,2.5e-06,8e-06,3.5e-06,3.5e-10,1.2e-10,7.13e-10,9e-11,2.7e-05,2.1e-05,0.0403,5360000000.0,4.544,1.078,3230000000.0,-87.56,13.31,15.54,14.81
1e-13,1.2e-10,300,2.5e-06,8e-06,4.5e-06,3.5e-10,1.2e-10,7.13e-10,9e-11,2.7e-05,2.1e-05,0.0403,5370000000.0,4.547,1.055,3610000000.0,-88.55,13.51,15.55,14.81
1e-13,1.2e-10,300,2e-06,7.5e-06,4e-06,3.5e-10,1.2e-10,7.13e-10,9e-11,2.7e-05,2.1e-05,0.0388,5450000000.0,4.514,1.076,3760000000.0,-90.01,13.66,15.39,14.71
1e-13,1.2e-10,300,2e-06,7.5e-06,3.5e-06,3.5e-10,1.2e-10,7.13e-10,9e-11,2.7e-05,2.1e-05,0.0388,5390000000.0,4.52,1.064,3540000000.0,-89.3,13.49,15.44,14.75
1e-13,1.2e-10,300,2e-06,7.5e-06,4.5e-06,3.5e-10,1.2e-10,7.13e-10,9e-11,2.7e-05,2.1e-05,0.0388,5490000000.0,4.514,1.072,3940000000.0,-90.61,13.76,15.38,14.71
1e-13,1.2e-10,300,1.5e-06,7.5e-06,3.5e-06,3.5e-10,1.2e-10,7.13e-10,9e-11,2.7e-05,2.1e-05,0.037,5360000000.0,4.493,1.042,3920000000.0,-92.28,13.8,15.32,14.67
1e-13,1.2e-10,300,1.5e-06,7.5e-06,4.5e-06,3.5e-10,1.2e-10,7.13e-10,9e-11,2.7e-05,2.1e-05,0.037,5560000000.0,4.47,1.068,4330000000.0,-93.61,14.15,15.19,14.58
1e-13,1.2e-10,300,2.5e-06,7.5e-06,4e-06,3.5e-10,1.2e-10,7.13e-10,9e-11,2.7e-05,2.1e-05,0.0397,5380000000.0,4.542,1.076,3450000000.0,-87.71,13.47,15.52,14.79
1e-13,1.2e-10,300,2.5e-06,7.5e-06,3.5e-06,3.5e-10,1.2e-10,7.13e-10,9e-11,2.7e-05,2.1e-05,0.0397,5370000000.0,4.54,1.079,3240000000.0,-87.46,13.35,15.53,14.8
1e-13,1.2e-10,300,2.5e-06,7.5e-06,4.5e-06,3.5e-10,1.2e-10,7.13e-10,9e-11,2.7e-05,2.1e-05,0.0397,5370000000.0,4.544,1.06,3630000000.0,-88.43,13.55,15.53,14.8
1e-13,1.2e-10,300,2e-06,8.5e-06,4e-06,3.5e-10,1.2e-10,7.13e-10,9e-11,2.7e-05,2.1e-05,0.0395,5450000000.0,4.518,1.077,3740000000.0,-90.19,13.6,15.41,14.73
1e-13,1.2e-10,300,1.5e-06,8.5e-06,4.5e-06,3.5e-10,1.2e-10,7.13e-10,9e-11,2.7e-05,2.1e-05,0.0374,5560000000.0,4.472,1.07,4320000000.0,-93.82,14.11,15.2,14.59
1e-13,1.2e-10,300,2.5e-06,8.5e-06,4e-06,3.5e-10,1.2e-10,7.13e-10,9e-11,2.7e-05,2.1e-05,0.0408,5380000000.0,4.547,1.077,3420000000.0,-87.89,13.41,15.55,14.81
1e-13,1.2e-10,300,2.5e-06,8.5e-06,3.5e-06,3.5e-10,1.2e-10,7.13e-10,9e-11,2.7e-05,2.1e-05,0.0408,5360000000.0,4.546,1.08,3210000000.0,-87.62,13.29,15.56,14.82
1e-13,1.2e-10,300,2.5e-06,8.5e-06,4.5e-06,3.5e-10,1.2e-10,7.13e-10,9e-11,2.7e-05,2.1e-05,0.0408,5370000000.0,4.549,1.061,3600000000.0,-88.63,13.48,15.56,14.81
1e-13,1.2e-10,300,2e-06,8e-06,4e-06,3.5e-10,1.2e-10,7.13e-10,9e-11,2.7e-05,1.6e-05,0.037,4870000000.0,3.687,0.931,3750000000.0,-90.02,12.18,13.56,12.72
1e-13,1.2e-10,300,2e-06,8e-06,3.5e-06,3.5e-10,1.2e-10,7.13e-10,9e-11,2.7e-05,1.6e-05,0.037,4960000000.0,3.678,0.967,3530000000.0,-89.41,12.2,13.54,12.71
1e-13,1.2e-10,300,1.5e-06,8e-06,4e-06,3.5e-10,1.2e-10,7.13e-10,9e-11,2.7e-05,1.6e-05,0.0351,5230000000.0,3.638,0.955,4140000000.0,-93.09,12.64,13.35,12.61
1e-13,1.2e-10,300,1.5e-06,8e-06,4.5e-06,3.5e-10,1.2e-10,7.13e-10,9e-11,2.7e-05,1.6e-05,0.0351,5020000000.0,3.643,0.92,4320000000.0,-93.74,12.62,13.37,12.62
1e-13,1.2e-10,300,2.5e-06,8e-06,4e-06,3.5e-10,1.2e-10,7.13e-10,9e-11,2.7e-05,1.6e-05,0.0381,4740000000.0,3.641,0.893,3430000000.0,-87.9,11.86,13.53,12.63
1e-13,1.2e-10,300,2.5e-06,8e-06,3.5e-06,3.5e-10,1.2e-10,7.13e-10,9e-11,2.7e-05,1.6e-05,0.0381,4810000000.0,3.708,0.938,3220000000.0,-87.34,11.9,13.69,12.78
1e-13,1.2e-10,300,2e-06,7.5e-06,4e-06,3.5e-10,1.2e-10,7.13e-10,9e-11,2.7e-05,1.6e-05,0.0366,4870000000.0,3.684,0.931,3760000000.0,-89.93,12.21,13.55,12.72
1e-13,1.2e-10,300,2e-06,7.5e-06,3.5e-06,3.5e-10,1.2e-10,7.13e-10,9e-11,2.7e-05,1.6e-05,0.0366,4960000000.0,3.675,0.966,3540000000.0,-89.3,12.23,13.52,12.71
1e-13,1.2e-10,300,2e-06,7.5e-06,4.5e-06,3.5e-10,1.2e-10,7.13e-10,9e-11,2.7e-05,1.6e-05,0.0366,4710000000.0,3.652,0.882,3940000000.0,-90.6,12.17,13.5,12.67
1e-13,1.2e-10,300,1.5e-06,7.5e-06,3.5e-06,3.5e-10,1.2e-10,7.13e-10,9e-11,2.7e-05,1.6e-05,0.0349,5170000000.0,3.632,0.978,3920000000.0,-92.31,12.65,13.33,12.6
1e-13,1.2e-10,300,2.5e-06,7.5e-06,4e-06,3.5e-10,1.2e-10,7.13e-10,9e-11,2.7e-05,1.6e-05,0.0376,4740000000.0,3.64,0.895,3450000000.0,-87.79,11.89,13.52,12.63
1e-13,1.2e-10,300,2.5e-06,7.5e-06,3.5e-06,3.5e-10,1.2e-10,7.13e-10,9e-11,2.7e-05,1.6e-05,0.0376,4810000000.0,3.705,0.937,3240000000.0,-87.29,11.94,13.67,12.77
1e-13,1.2e-10,300,2.5e-06,7.5e-06,4.5e-06,3.5e-10,1.2e-10,7.13e-10,9e-11,2.7e-05,1.6e-05,0.0376,4670000000.0,3.497,0.846,3620000000.0,-88.46,11.83,13.07,12.21
1e-13,1.2e-10,300,2e-06,8.5e-06,4e-06,3.5e-10,1.2e-10,7.13e-10,9e-11,2.7e-05,1.6e-05,0.0373,4870000000.0,3.69,0.931,3740000000.0,-90.09,12.16,13.57,12.73
1e-13,1.2e-10,300,2e-06,8.5e-06,3.5e-06,3.5e-10,1.2e-10,7.13e-10,9e-11,2.7e-05,1.6e-05,0.0373,4960000000.0,3.681,0.967,3520000000.0,-89.49,12.18,13.55,12.72
1e-13,1.2e-10,300,1.5e-06,8.5e-06,4e-06,3.5e-10,1.2e-10,7.13e-10,9e-11,2.7e-05,1.6e-05,0.0352,5230000000.0,3.64,0.954,4130000000.0,-93.17,12.62,13.36,12.62
1e-13,1.2e-10,300,1.5e-06,8.5e-06,3.5e-06,3.5e-10,1.2e-10,7.13e-10,9e-11,2.7e-05,1.6e-05,0.0352,5170000000.0,3.635,0.978,3910000000.0,-92.48,12.62,13.34,12.61
1e-13,1.2e-10,300,1.5e-06,8.5e-06,4.5e-06,3.5e-10,1.2e-10,7.13e-10,9e-11,2.7e-05,1.6e-05,0.0352,5020000000.0,3.645,0.921,4320000000.0,-93.84,12.6,13.38,12.62
1e-13,1.2e-10,300,2.5e-06,8.5e-06,4e-06,3.5e-10,1.2e-10,7.13e-10,9e-11,2.7e-05,1.6e-05,0.0386,4740000000.0,3.642,0.895,3420000000.0,-87.91,11.83,13.53,12.64
1e-13,1.2e-10,300,2.5e-06,8.5e-06,3.5e-06,3.5e-10,1.2e-10,7.13e-10,9e-11,2.7e-05,1.6e-05,0.0386,4810000000.0,3.709,0.936,3210000000.0,-87.38,11.88,13.7,12.78
1e-13,1.2e-10,300,2.5e-06,8.5e-06,4.5e-06,3.5e-10,1.2e-10,7.13e-10,9e-11,2.7e-05,1.6e-05,0.0386,4670000000.0,3.497,0.852,3600000000.0,-88.62,11.77,13.08,12.21
1e-13,1.2e-10,300,2e-06,8e-06,4e-06,3.5e-10,1.2e-10,7.13e-10,9e-11,2.7e-05,2.6e-05,0.0413,6100000000.0,4.435,1.021,3750000000.0,-90.01,13.73,14.23,13.63
1e-13,1.2e-10,300,2e-06,8e-06,3.5e-06,3.5e-10,1.2e-10,7.13e-10,9e-11,2.7e-05,2.6e-05,0.0413,6000000000.0,4.294,1.005,3530000000.0,-89.5,13.33,13.63,13.0
1e-13,1.2e-10,300,2e-06,8e-06,4.5e-06,3.5e-10,1.2e-10,7.13e-10,9e-11,2.7e-05,2.6e-05,0.0413,6260000000.0,4.44,1.037,3930000000.0,-90.69,14.02,14.3,13.73
1e-13,1.2e-10,300,1.5e-06,8e-06,4e-06,3.5e-10,1.2e-10,7.13e-10,9e-11,2.7e-05,2.6e-05,0.0393,5890000000.0,4.302,0.988,4140000000.0,-93.06,13.92,13.65,13.09
1e-13,1.2e-10,300,2.5e-06,8e-06,4e-06,3.5e-10,1.2e-10,7.13e-10,9e-11,2.7e-05,2.6e-05,0.0424,6170000000.0,4.487,1.041,3430000000.0,-87.96,13.68,14.5,13.88
1e-13,1.2e-10,300,2.5e-06,8e-06,4.5e-06,3.5e-10,1.2e-10,7.13e-10,9e-11,2.7e-05,2.6e-05,0.0424,6240000000.0,4.457,1.05,3610000000.0,-88.46,13.92,14.37,13.78
1e-13,1.2e-10,300,2e-06,7.5e-06,4.5e-06,3.5e-10,1.2e-10,7.13e-10,9e-11,2.7e-05,2.6e-05,0.0409,6260000000.0,4.436,1.032,3940000000.0,-90.58,14.05,14.28,13.72
1e-13,1.2e-10,300,1.5e-06,7.5e-06,4e-06,3.5e-10,1.2e-10,7.13e-10,9e-11,2.7e-05,2.6e-05,0.0392,5890000000.0,4.299,0.989,4140000000.0,-92.96,13.94,13.63,13.08
1e-13,1.2e-10,300,1.5e-06,7.5e-06,4.5e-06,3.5e-10,1.2e-10,7.13e-10,9e-11,2.7e-05,2.6e-05,0.0392,6040000000.0,4.379,1.004,4330000000.0,-93.61,14.32,14.0,13.48
1e-13,1.2e-10,300,2.5e-06,7.5e-06,4e-06,3.5e-10,1.2e-10,7.13e-10,9e-11,2.7e-05,2.6e-05,0.0419,6170000000.0,4.483,1.041,3450000000.0,-87.82,13.71,14.48,13.86
1e-13,1.2e-10,300,2.5e-06,7.5e-06,3.5e-06,3.5e-10,1.2e-10,7.13e-10,9e-11,2.7e-05,2.6e-05,0.0419,6090000000.0,4.434,1.025,3240000000.0,-87.24,13.39,14.23,13.58
1e-13,1.2e-10,300,2.5e-06,7.5e-06,4.5e-06,3.5e-10,1.2e-10,7.13e-10,9e-11,2.7e-05,2.6e-05,0.0419,6240000000.0,4.452,1.052,3630000000.0,-88.43,13.96,14.34,13.76
1e-13,1.2e-10,300,2e-06,8.5e-06,4e-06,3.5e-10,1.2e-10,7.13e-10,9e-11,2.7e-05,2.6e-05,0.0416,6100000000.0,4.438,1.022,3740000000.0,-90.09,13.71,14.24,13.64
1e-13,1.2e-10,300,2e-06,8.5e-06,3.5e-06,3.5e-10,1.2e-10,7.13e-10,9e-11,2.7e-05,2.6e-05,0.0416,6000000000.0,4.297,1.006,3520000000.0,-89.59,13.3,13.65,13.01
1e-13,1.2e-10,300,2e-06,8.5e-06,4.5e-06,3.5e-10,1.2e-10,7.13e-10,9e-11,2.7e-05,2.6e-05,0.0416,6260000000.0,4.443,1.036,3920000000.0,-90.78,14.0,14.31,13.74
1e-13,1.2e-10,300,1.5e-06,8.5e-06,4e-06,3.5e-10,1.2e-10,7.13e-10,9e-11,2.7e-05,2.6e-05,0.0395,5890000000.0,4.304,0.987,4130000000.0,-93.13,13.91,13.66,13.1
1e-13,1.2e-10,300,1.5e-06,8.5e-06,3.5e-06,3.5e-10,1.2e-10,7.13e-10,9e-11,2.7e-05,2.6e-05,0.0395,5860000000.0,4.058,0.963,3910000000.0,-92.44,13.41,12.73,12.15
1e-13,1.2e-10,300,1.5e-06,8.5e-06,4.5e-06,3.5e-10,1.2e-10,7.13e-10,9e-11,2.7e-05,2.6e-05,0.0395,6040000000.0,4.386,1.005,4320000000.0,-93.8,14.28,14.02,13.5
1e-13,1.2e-10,300,2.5e-06,8.5e-06,4.5e-06,3.5e-10,1.2e-10,7.13e-10,9e-11,2.7e-05,2.6e-05,0.0429,6240000000.0,4.462,1.051,3600000000.0,-88.54,13.89,14.38,13.8
1e-13,1.2e-10,300,2e-06,8e-06,4e-06,3.5e-10,1.2e-10,7.13e-10,9e-11,2.2e-05,2.1e-05,0.037,6990000000.0,4.37,1.052,3750000000.0,-90.07,14.87,16.55,15.98
1e-13,1.2e-10,300,2e-06,8e-06,3.5e-06,3.5e-10,1.2e-10,7.13e-10,9e-11,2.2e-05,2.1e-05,0.037,7150000000.0,4.374,1.054,3530000000.0,-89.38,14.72,16.56,15.99
1e-13,1.2e-10,300,2e-06,8e-06,4.5e-06,3.5e-10,1.2e-10,7.13e-10,9e-11,2.2e-05,2.1e-05,0.037,6730000000.0,4.375,1.038,3930000000.0,-90.58,14.96,16.57,15.99
1e-13,1.2e-10,300,1.5e-06,8e-06,4e-06,3.5e-10,1.2e-10,7.13e-10,9e-11,2.2e-05,2.1e-05,0.0351,7500000000.0,4.318,1.048,4140000000.0,-93.02,15.24,16.31,15.81
1e-13,1.2e-10,300,1.5e-06,8e-06,4.5e-06,3.5e-10,1.2e-10,7.13e-10,9e-11,2.2e-05,2.1e-05,0.0351,7200000000.0,4.317,1.044,4330000000.0,-93.69,15.37,16.31,15.8
1e-13,1.2e-10,300,2.5e-06,8e-06,4e-06,3.5e-10,1.2e-10,7.13e-10,9e-11,2.2e-05,2.1e-05,0.0381,6790000000.0,4.406,1.046,3440000000.0,-87.84,14.66,16.7,16.09
1e-13,1.2e-10,300,2.5e-06,8e-06,3.5e-06,3.5e-10,1.2e-10,7.13e-10,9e-11,2.2e-05,2.1e-05,0.0381,6910000000.0,4.401,1.06,3230000000.0,-87.49,14.56,16.69,16.08
1e-13,1.2e-10,300,2.5e-06,8e-06,4.5e-06,3.5e-10,1.2e-10,7.13e-10,9e-11,2.2e-05,2.1e-05,0.0381,6670000000.0,4.413,1.025,3610000000.0,-88.53,14.71,16.74,16.11
1e-13,1.2e-10,300,2e-06,7.5e-06,4e-06,3.5e-10,1.2e-10,7.13e-10,9e-11,2.2e-05,2.1e-05,0.0366,6990000000.0,4.367,1.049,3760000000.0,-89.95,14.9,16.54,15.97
1e-13,1.2e-10,300,2e-06,7.5e-06,3.5e-06,3.5e-10,1.2e-10,7.13e-10,9e-11,2.2e-05,2.1e-05,0.0366,7150000000.0,4.371,1.053,3540000000.0,-89.28,14.75,16.54,15.98
1e-13,1.2e-10,300,2e-06,7.5e-06,4.5e-06,3.5e-10,1.2e-10,7.13e-10,9e-11,2.2e-05,2.1e-05,0.0366,6730000000.0,4.372,1.037,3940000000.0,-90.47,14.98,16.55,15.98
1e-13,1.2e-10,300,1.5e-06,7.5e-06,4e-06,3.5e-10,1.2e-10,7.13e-10,9e-11,2.2e-05,2.1e-05,0.0349,7500000000.0,4.316,1.048,4140000000.0,-92.91,15.26,16.3,15.8
1e-13,1.2e-10,300,1.5e-06,7.5e-06,4.5e-06,3.5e-10,1.2e-10,7.13e-10,9e-11,2.2e-05,2.1e-05,0.0349,7200000000.0,4.314,1.046,4330000000.0,-93.58,15.39,16.29,15.8
1e-13,1.2e-10,300,2e-06,8.5e-06,4e-06,3.5e-10,1.2e-10,7.13e-10,9e-11,2.2e-05,2.1e-05,0.0373,6990000000.0,4.373,1.054,3740000000.0,-90.16,14.85,16.56,15.99
1e-13,1.2e-10,300,2e-06,8.5e-06,4.5e-06,3.5e-10,1.2e-10,7.13e-10,9e-11,2.2e-05,2.1e-05,0.0373,6730000000.0,4.377,1.039,3920000000.0,-90.67,14.93,16.58,16.0
1e-13,1.2e-10,300,1.5e-06,8.5e-06,4e-06,3.5e-10,1.2e-10,7.13e-10,9e-11,2.2e-05,2.1e-05,0.0352,7500000000.0,4.32,1.048,4130000000.0,-93.11,15.22,16.32,15.82
1e-13,1.2e-10,300,1.5e-06,8.5e-06,3.5e-06,3.5e-10,1.2e-10,7.13e-10,9e-11,2.2e-05,2.1e-05,0.0352,7500000000.0,4.332,1.036,3910000000.0,-92.4,15.02,16.38,15.86
1e-13,1.2e-10,300,2.5e-06,8.5e-06,4e-06,3.5e-10,1.2e-10,7.13e-10,9e-11,2.2e-05,2.1e-05,0.0386,6790000000.0,4.409,1.047,3420000000.0,-87.88,14.63,16.72,16.1
1e-13,1.2e-10,300,2.5e-06,8.5e-06,3.5e-06,3.5e-10,1.2e-10,7.13e-10,9e-11,2.2e-05,2.1e-05,0.0386,6910000000.0,4.404,1.059,3220000000.0,-87.5,14.53,16.71,16.09
1e-13,1.2e-10,300,2.5e-06,8.5e-06,4.5e-06,3.5e-10,1.2e-10,7.13e-10,9e-11,2.2e-05,2.1e-05,0.0386,6670000000.0,4.415,1.026,3600000000.0,-88.57,14.68,16.75,16.12
1e-13,1.2e-10,300,2e-06,8e-06,3.5e-06,3.5e-10,1.2e-10,7.13e-10,9e-11,2.2e-05,1.6e-05,0.0349,5360000000.0,3.678,0.936,3530000000.0,-89.4,13.51,15.26,14.51
1e-13,1.2e-10,300,2e-06,8e-06,4.5e-06,3.5e-10,1.2e-10,7.13e-10,9e-11,2.2e-05,1.6e-05,0.0349,5360000000.0,3.486,0.86,3930000000.0,-90.66,13.44,14.55,13.88
1e-13,1.2e-10,300,1.5e-06,8e-06,3.5e-06,3.5e-10,1.2e-10,7.13e-10,9e-11,2.2e-05,1.6e-05,0.0329,5320000000.0,3.629,0.956,3910000000.0,-92.36,13.95,15.01,14.36
1e-13,1.2e-10,300,1.5e-06,8e-06,4.5e-06,3.5e-10,1.2e-10,7.13e-10,9e-11,2.2e-05,1.6e-05,0.0329,5040000000.0,3.607,0.888,4330000000.0,-93.7,13.94,14.94,14.3
1e-13,1.2e-10,300,2.5e-06,8e-06,3.5e-06,3.5e-10,1.2e-10,7.13e-10,9e-11,2.2e-05,1.6e-05,0.036,5450000000.0,3.607,0.911,3230000000.0,-87.49,13.21,15.01,14.27
1e-13,1.2e-10,300,2e-06,7.5e-06,4e-06,3.5e-10,1.2e-10,7.13e-10,9e-11,2.2e-05,1.6e-05,0.0345,5300000000.0,3.62,0.902,3760000000.0,-89.93,13.52,15.03,14.33
1e-13,1.2e-10,300,2e-06,7.5e-06,3.5e-06,3.5e-10,1.2e-10,7.13e-10,9e-11,2.2e-05,1.6e-05,0.0345,5350000000.0,3.676,0.936,3540000000.0,-89.29,13.54,15.25,14.5
1e-13,1.2e-10,300,2e-06,7.5e-06,4.5e-06,3.5e-10,1.2e-10,7.13e-10,9e-11,2.2e-05,1.6e-05,0.0345,5360000000.0,3.485,0.858,3940000000.0,-90.55,13.47,14.54,13.88
1e-13,1.2e-10,300,1.5e-06,7.5e-06,4e-06,3.5e-10,1.2e-10,7.13e-10,9e-11,2.2e-05,1.6e-05,0.0328,4950000000.0,3.635,0.926,4140000000.0,-92.93,13.99,15.04,14.37
1e-13,1.2e-10,300,1.5e-06,7.5e-06,3.5e-06,3.5e-10,1.2e-10,7.13e-10,9e-11,2.2e-05,1.6e-05,0.0328,5320000000.0,3.628,0.956,3920000000.0,-92.24,13.97,15.0,14.35
1e-13,1.2e-10,300,1.5e-06,7.5e-06,4.5e-06,3.5e-10,1.2e-10,7.13e-10,9e-11,2.2e-05,1.6e-05,0.0328,5040000000.0,3.605,0.888,4330000000.0,-93.59,13.96,14.93,14.29
1e-13,1.2e-10,300,2.5e-06,7.5e-06,3.5e-06,3.5e-10,1.2e-10,7.13e-10,9e-11,2.2e-05,1.6e-05,0.0354,5450000000.0,3.605,0.906,3240000000.0,-87.43,13.24,15.0,14.27
1e-13,1.2e-10,300,2.5e-06,7.5e-06,4.5e-06,3.5e-10,1.2e-10,7.13e-10,9e-11,2.2e-05,1.6e-05,0.0354,5470000000.0,3.222,0.82,3630000000.0,-88.33,13.13,13.66,13.0
1e-13,1.2e-10,300,2e-06,8.5e-06,4e-06,3.5e-10,1.2e-10,7.13e-10,9e-11,2.2e-05,1.6e-05,0.0352,5310000000.0,3.623,0.903,3740000000.0,-90.11,13.47,15.05,14.34
1e-13,1.2e-10,300,2e-06,8.5e-06,3.5e-06,3.5e-10,1.2e-10,7.13e-10,9e-11,2.2e-05,1.6e-05,0.0352,5360000000.0,3.68,0.937,3520000000.0,-89.49,13.49,15.27,14.52
1e-13,1.2e-10,300,2e-06,8.5e-06,4.5e-06,3.5e-10,1.2e-10,7.13e-10,9e-11,2.2e-05,1.6e-05,0.0352,5360000000.0,3.487,0.862,3920000000.0,-90.75,13.42,14.55,13.88
1e-13,1.2e-10,300,1.5e-06,8.5e-06,4e-06,3.5e-10,1.2e-10,7.13e-10,9e-11,2.2e-05,1.6e-05,0.0331,4960000000.0,3.639,0.925,4130000000.0,-93.1,13.95,15.06,14.38
1e-13,1.2e-10,300,1.5e-06,8.5e-06,3.5e-06,3.5e-10,1.2e-10,7.13e-10,9e-11,2.2e-05,1.6e-05,0.0331,5320000000.0,3.632,0.957,3910000000.0,-92.42,13.93,15.02,14.36
1e-13,1.2e-10,300,1.5e-06,8.5e-06,4.5e-06,3.5e-10,1.2e-10,7.13e-10,9e-11,2.2e-05,1.6e-05,0.0331,5040000000.0,3.609,0.89,4320000000.0,-93.78,13.93,14.95,14.31
1e-13,1.2e-10,300,2.5e-06,8.5e-06,4e-06,3.5e-10,1.2e-10,7.13e-10,9e-11,2.2e-05,1.6e-05,0.0365,5450000000.0,3.446,0.87,3420000000.0,-87.91,13.13,14.43,13.72
1e-13,1.2e-10,300,2e-06,8e-06,4e-06,3.5e-10,1.2e-10,7.13e-10,9e-11,2.2e-05,2.6e-05,0.0391,8070000000.0,4.077,0.982,3750000000.0,-90.0,14.75,14.24,13.77
1e-13,1.2e-10,300,2e-06,8e-06,4.5e-06,3.5e-10,1.2e-10,7.13e-10,9e-11,2.2e-05,2.6e-05,0.0391,8110000000.0,4.038,0.994,3930000000.0,-90.67,15.0,14.11,13.66
1e-13,1.2e-10,300,1.5e-06,8e-06,4e-06,3.5e-10,1.2e-10,7.13e-10,9e-11,2.2e-05,2.6e-05,0.0372,8400000000.0,3.942,0.945,4140000000.0,-93.01,14.94,13.68,13.24
1e-13,1.2e-10,300,2.5e-06,8e-06,4e-06,3.5e-10,1.2e-10,7.13e-10,9e-11,2.2e-05,2.6e-05,0.0403,7950000000.0,4.121,1.006,3430000000.0,-87.86,14.68,14.47,13.97
1e-13,1.2e-10,300,2.5e-06,8e-06,4.5e-06,3.5e-10,1.2e-10,7.13e-10,9e-11,2.2e-05,2.6e-05,0.0403,7970000000.0,4.077,1.009,3610000000.0,-88.36,14.89,14.25,13.79
1e-13,1.2e-10,300,2e-06,7.5e-06,4e-06,3.5e-10,1.2e-10,7.13e-10,9e-11,2.2e-05,2.6e-05,0.0388,8070000000.0,4.07,0.981,3760000000.0,-89.9,14.77,14.22,13.74
1e-13,1.2e-10,300,2e-06,7.5e-06,3.5e-06,3.5e-10,1.2e-10,7.13e-10,9e-11,2.2e-05,2.6e-05,0.0388,7960000000.0,3.995,0.966,3540000000.0,-89.3,14.4,13.9,13.4
