C1,C2,Ld,Lg,Ls,WN1,WN2,GTMax,S11Min,NFMin,Bandwidth,PowerConsumption
3.0383626520633696e-13,2.5511076748371124e-13,4.5688480138778695e-09,9.189822712540627e-09,5.997160077095032e-10,5.749922946095467e-06,5.107847481966019e-06,16.01,-16.96,1.808,3949999999.9999995,0.0174
5.793219476938247e-13,4.019996285438538e-13,3.843119338154793e-09,8.355629110336305e-09,6.001789450645447e-10,5.499713122379035e-06,4.987850308418275e-06,15.25,-17.37,1.787,4910000000.0,0.0168
6.018927633762359e-13,2.486570954322815e-13,3.996490895748139e-09,1.0505084851384163e-08,6.993754148483277e-10,5.25773623585701e-06,6.00906503200531e-06,14.65,-14.09,1.799,4930000000.0,0.0164
5.187353879213332e-13,1.923802733421326e-13,3.8326443880796436e-09,1.0419857794046402e-08,8.04818892478943e-10,4.998306035995484e-06,5.438807606697083e-06,13.89,-12.74,1.869,4660000000.0,0.0157
5.934229999780655e-13,3.9298573434352875e-13,3.7117379605770113e-09,8.382770204544068e-09,6.980116493999958e-10,5.2438589930534364e-06,5.999595850706101e-06,14.63,-14.52,1.812,4610000000.0,0.0164
3.8418047279119487e-13,3.0690838098526e-13,4.052626565098763e-09,1.030201324224472e-08,5.992680549621582e-10,6.001384496688843e-06,5.6498293280601505e-06,16.6,-16.97,1.756,3889999999.9999995,0.0181
3.063896834850311e-13,2.9102183133363723e-13,4.0839857608079915e-09,8.365560257434846e-09,5.993543982505799e-10,5.489983899518848e-06,5.5421977713704114e-06,15.71,-16.94,1.809,4079999999.9999995,0.0169
3.0653792917728425e-13,5.049296498298645e-13,2.9991666078567503e-09,1.0342793503403664e-08,7.46870419383049e-10,5.251967996358872e-06,5.504661796614528e-06,15.31,-13.18,1.755,3870000000.0,0.0163
5.722025603055953e-13,2.600368857383728e-13,3.796000212430954e-09,8.351803207397462e-09,7.551683723926545e-10,5.253449395298959e-06,4.963414788246155e-06,14.08,-13.2,1.879,4540000000.0,0.0162
3.935679897665977e-13,4.938062429428101e-13,5.022588729858399e-09,9.434687206149101e-09,7.465458750724793e-10,4.9990110993385324e-06,5.984059542417526e-06,15.25,-13.37,1.781,3620000000.0,0.0158
2.9579671025276185e-13,2.957401856780052e-13,5.042713403701783e-09,9.468535655736923e-09,7.00761903822422e-10,6.00777405500412e-06,5.1228718459606175e-06,15.97,-14.92,1.808,3459999999.9999995,0.018
5.315002530813216e-13,2.0139999687671662e-13,3.91785754263401e-09,1.0378475600481033e-08,6.99082363396883e-10,6.006586134433747e-06,6.0144146084785465e-06,15.23,-14.86,1.844,4350000000.0,0.0182
4.0767961442470546e-13,3.0332061350345613e-13,3.974128045141697e-09,1.0275140234827996e-08,5.996113538742066e-10,5.2498020529747015e-06,5.508687810972334e-06,15.79,-16.39,1.753,4480000000.0,0.0163
4.997429609298706e-13,2.5286772549152377e-13,4.3532318770885476e-09,1.142656477689743e-08,5.97906219959259e-10,5.7480356991291055e-06,6.004872024059296e-06,16.04,-16.35,1.758,4530000000.0,0.0176
4.451066756621003e-13,1.953427016735077e-13,3.759625136852264e-09,8.398627603054047e-09,7.471173584461213e-10,5.24482011795044e-06,6.005603313446045e-06,14.15,-12.22,1.909,4269999999.9999995,0.0164
4.162398621439934e-13,3.7868441715836524e-13,3.0855222940444946e-09,9.464896658062935e-09,7.447848737239838e-10,5.498871783260257e-06,5.5083799334242945e-06,14.94,-13.91,1.793,4190000000.0000005,0.0169
6.039965093135833e-13,3.0833760499954223e-13,3.79991926252842e-09,1.135655170083046e-08,6.977712385356427e-10,4.9985464215278635e-06,4.992520272731781e-06,14.56,-13.83,1.761,5120000000.0,0.0156
6.034336924552917e-13,4.0081596970558167e-13,3.75936333835125e-09,9.470555716753006e-09,5.985475420951844e-10,5.249430269002915e-06,5.453794024884701e-06,15.14,-16.7,1.753,5220000000.0,0.0163
5.024270832538604e-13,2.536145865917206e-13,3.9479821994900706e-09,1.144783809185028e-08,5.996015667915345e-10,5.742669552564622e-06,5.137820631265641e-06,15.94,-16.66,1.764,4540000000.0,0.0174
3.922020748257637e-13,2.4988545775413516e-13,5.047420501708985e-09,9.407087722420693e-09,6.993680082261563e-10,6.008267402648926e-06,5.1089173853397375e-06,15.75,-15.05,1.831,3620000000.0,0.018
3.1137441694736477e-13,1.9617584943771363e-13,4.97134268283844e-09,9.343426743149758e-09,8.023693203926088e-10,5.756882905960083e-06,5.102629870176316e-06,14.84,-13.69,1.903,3500000000.0,0.0174
4.410747941583395e-13,2.9071339964866637e-13,3.805275097489357e-09,8.41173546910286e-09,7.997461318969728e-10,5.739636048674584e-06,5.06811535358429e-06,14.76,-13.61,1.871,3760000000.0000005,0.0174
3.315104842185974e-13,2.898922771215439e-13,4.975813984870911e-09,8.417957478761674e-09,7.990742564201356e-10,6.00652688741684e-06,5.664823472499848e-06,15.31,-13.94,1.864,3210000000.0,0.0181
3.996910214424133e-13,2.0298748016357423e-13,3.001890778541565e-09,1.1377414906024932e-08,7.453791528940201e-10,5.4968284848146145e-06,5.509489174000919e-06,14.84,-13.35,1.837,4290000000.0,0.0169
3.849488228559494e-13,2.0691823959350586e-13,3.842337816953659e-09,1.0335371473431586e-08,7.463364988565446e-10,4.99318677186966e-06,4.9907488822937015e-06,14.42,-13.19,1.855,4440000000.0,0.0156
5.977609276771545e-13,2.4931499660015105e-13,2.9872400760650634e-09,9.371873939037324e-09,8.016581773757937e-10,5.500478008296341e-06,5.42574741691351e-06,13.819999999999999,-13.58,1.856,4850000000.0,0.0169
4.972585067152977e-13,4.002225756645203e-13,2.9744240045547486e-09,1.1375507587194442e-08,7.468251734972001e-10,5.499685242306442e-06,5.5049345809966335e-06,15.15,-13.41,1.744,4300000000.0,0.0169
2.979598045349121e-13,1.9246696233749392e-13,3.7741383016109465e-09,1.1410946810245514e-08,5.990529417991638e-10,5.748200044035912e-06,5.112681210041047e-06,16.3,-16.41,1.807,3900000000.0,0.0174
3.826896160840988e-13,5.042114078998566e-13,3.868709281086922e-09,9.316224405169488e-09,8.017850041389467e-10,5.5049996292218575e-06,6.023326396942139e-06,15.33,-13.36,1.79,3550000000.0,0.017
2.91012042760849e-13,2.996253475546837e-13,5.0703097581863405e-09,1.0394532153010369e-08,8.010118722915651e-10,4.99948912858963e-06,5.530051061883569e-06,14.9,-12.47,1.807,3590000000.0,0.0157
5.982710838317871e-13,5.077188432216645e-13,3.9106469303369525e-09,1.0346507781744003e-08,7.474258095026016e-10,5.760185390710831e-06,5.633978962898255e-06,15.52,-13.85,1.75,4050000000.0,0.0175
4.0878768414258956e-13,2.497088432312012e-13,3.1537230014801027e-09,1.035636659860611e-08,7.455618113279343e-10,5.496171411592514e-06,4.995595693588257e-06,14.81,-13.67,1.819,4280000000.0,0.0168
5.42585402727127e-13,2.892840683460236e-13,3.884557992219925e-09,9.514509791135789e-09,8.008429646492006e-10,6.007460594177246e-06,5.111936211585999e-06,14.97,-14.0,1.836,3870000000.0,0.018
5.305959016084671e-13,5.080363273620605e-13,4.041407391428948e-09,1.1414770030975341e-08,7.483884721994401e-10,4.9995664358139045e-06,5.590568110346795e-06,15.14,-12.97,1.729,4320000000.0,0.0157
3.063289761543274e-13,1.9619719982147218e-13,4.885349988937379e-09,1.043180918097496e-08,6.99566537886858e-10,5.248332887887955e-06,4.99227809906006e-06,15.05,-13.92,1.843,4040000000.0,0.0162
6.077059507369995e-13,4.978723287582398e-13,3.0185824632644653e-09,8.360042238235475e-09,6.975937224924565e-10,5.246472001075745e-06,6.008561491966248e-06,14.39,-14.65,1.797,4980000000.0,0.0164
4.311937026679516e-13,3.017410159111023e-13,3.804991811513901e-09,9.345938631892205e-09,8.002146720886232e-10,5.493255758192391e-06,5.499858226627112e-06,14.83,-13.49,1.833,3840000000.0,0.0169
6.031026542186737e-13,2.5132899582386016e-13,3.714376509189606e-09,1.1381001824140548e-08,7.45963340997696e-10,5.501026566606015e-06,5.497328072786332e-06,14.76,-13.48,1.792,4660000000.0,0.0169
2.7750892639160156e-13,2.9509052336215973e-13,2.7832244634628293e-09,8.464465999603273e-09,6.972547791898251e-10,5.748969539999962e-06,5.646084904670716e-06,15.16,-15.13,1.833,4010000000.0000005,0.0175
5.154055908322334e-13,2.9772323668003083e-13,5.1949216127395635e-09,1.1454080307483672e-08,8.014900445938112e-10,5.749840542674065e-06,5.622030772268773e-06,15.57,-12.99,1.782,3579999999.9999995,0.0175
6.011615216732025e-13,2.4811317026615143e-13,3.0278869867324827e-09,1.127285104393959e-08,6.974866174161434e-10,5.2516646981239325e-06,5.5343015417456635e-06,14.470000000000002,-14.01,1.782,5110000000.0,0.0163
6.018620252609253e-13,4.077851265668869e-13,3.6691171824932097e-09,8.342840695381165e-09,7.020260378718376e-10,6.005594253540039e-06,6.007315635681153e-06,15.340000000000002,-15.66,1.804,4150000000.0,0.0182
5.296576827764511e-13,2.003669798374176e-13,3.994900926947594e-09,1.0450764441490173e-08,7.493309170007706e-10,4.995778560638428e-06,4.993260443210603e-06,14.08,-13.26,1.855,4830000000.0,0.0156
5.019471377134322e-13,5.033060908317565e-13,5.028397798538209e-09,8.395848655700684e-09,6.991113223135472e-10,5.757950484752656e-06,5.665522739291192e-06,15.89,-15.22,1.793,3480000000.0,0.0175
5.796905994415283e-13,3.935708224773407e-13,3.652572989463806e-09,1.038845113813877e-08,7.481965273618699e-10,5.253979593515397e-06,6.013262391090394e-06,14.8,-13.43,1.764,4550000000.0,0.0164
3.9157070964574814e-13,2.980259865522385e-13,4.946258187294007e-09,9.362704941630363e-09,6.998874120414257e-10,5.496791416313499e-06,5.486787261441351e-06,15.54,-14.59,1.805,3730000000.0,0.0169
3.4347577393054963e-13,2.5125327706336976e-13,4.001048058271408e-09,1.0405743741989135e-08,7.483188658952714e-10,5.745826706290245e-06,6.014119148254395e-06,15.49,-13.74,1.813,3690000000.0,0.0176
2.9838970899581906e-13,2.958397939801216e-13,3.9082092344760895e-09,1.045449204146862e-08,5.988921403884888e-10,5.491654332727194e-06,5.556237481534481e-06,16.35,-16.28,1.753,3900000000.0,0.0169
5.054699644446372e-13,5.071299195289612e-13,3.760073378682137e-09,9.460213699936867e-09,7.00609938800335e-10,5.491501409560442e-06,5.488302934914828e-06,15.449999999999998,-14.5,1.764,4160000000.0,0.0169
5.872595787048339e-13,1.9487524628639224e-13,5.020459175109864e-09,8.370077812671662e-09,7.48447734117508e-10,5.737468659877777e-06,5.551392376422882e-06,14.67,-13.61,1.91,3780000000.0,0.0175
2.9957823157310487e-13,3.8751070201396945e-13,2.9458792209625243e-09,1.1423927986621856e-08,7.43827161192894e-10,5.251900598406792e-06,6.027275025844574e-06,15.53,-12.98,1.739,3769999999.9999995,0.0164
4.390486679971218e-13,5.037607431411744e-13,3.889293566346169e-09,1.0343794727325439e-08,7.496353030204774e-10,6.00189745426178e-06,5.631500259041787e-06,16.04,-13.87,1.749,3590000000.0,0.0181
6.009440839290619e-13,4.93943965435028e-13,3.0044978857040404e-09,9.379980200529098e-09,7.479561179876328e-10,6.010456204414368e-06,5.6195911616086965e-06,14.97,-14.47,1.775,4410000000.0,0.0181
3.0443568527698517e-13,4.963248908519745e-13,4.874239087104798e-09,1.1374258750677109e-08,5.978589415550232e-10,4.991706728935242e-06,5.530626276507974e-06,16.3,-15.7,1.699,4030000000.0,0.0157
3.048945754766464e-13,3.7609429731965065e-13,4.745178580284119e-09,8.921613210439682e-09,7.473659187555314e-10,5.255370512604714e-06,5.011906832456589e-06,15.11,-13.59,1.823,3660000000.0,0.0162
5.291695386171341e-13,2.523398756980896e-13,4.0017104595899585e-09,1.029573772251606e-08,6.991237051784993e-10,5.4998713186942045e-06,5.4757120292633775e-06,15.04,-14.38,1.804,4510000000.0,0.0169
4.0980868488550185e-13,2.601862758398056e-13,4.025046825408936e-09,9.964435360953211e-09,5.992410182952881e-10,5.24758204817772e-06,5.4923061337322e-06,15.58,-16.34,1.779,4600000000.0,0.0163
5.256592154502868e-13,1.9949186444282532e-13,3.769339889287949e-09,8.375749433040619e-09,8.006380438804628e-10,6.005764842033387e-06,5.598322220146656e-06,14.38,-13.28,1.93,3959999999.9999995,0.0181
4.964172273874283e-13,2.6022384464740753e-13,2.97249162197113e-09,1.119879954457283e-08,5.994125723838806e-10,5.496903433930129e-06,5.487290790304542e-06,15.63,-16.46,1.757,4670000000.0,0.0169
6.008102774620056e-13,5.077630281448365e-13,2.939397811889648e-09,1.1442392134666441e-08,7.49532362818718e-10,5.741325229406358e-06,5.577458791434766e-06,15.2,-13.55,1.729,4380000000.0,0.0175
3.147599011659622e-13,1.9633570909500123e-13,4.894237041473389e-09,9.425475695729256e-09,5.987527251243591e-10,5.5109746120870115e-06,4.983487606048585e-06,15.49,-16.62,1.842,4250000000.0,0.0168
3.0031518638134003e-13,4.085308074951172e-13,3.742095202207565e-09,9.35648154616356e-09,7.005660675466061e-10,5.49419417232275e-06,5.519727336242795e-06,15.68,-14.35,1.777,3750000000.0,0.0169
3.044260114431381e-13,3.112350434064865e-13,3.0040788650512695e-09,1.02148408010602e-08,7.499867051839829e-10,6.011759519577027e-06,5.090610057115555e-06,15.44,-13.96,1.798,3760000000.0000005,0.018
4.795888692140579e-13,2.6110544204711914e-13,4.054291188716889e-09,1.0112085507810116e-08,7.467167884111405e-10,6.003626585006714e-06,6.008992969989777e-06,15.479999999999999,-14.23,1.813,3810000000.0,0.0182
2.970040798187256e-13,3.2585985511541365e-13,3.791864901781082e-09,9.96381880491972e-09,5.994689702987672e-10,5.49413813231513e-06,5.5428749881684785e-06,16.21,-16.39,1.757,3920000000.0,0.0169
3.524283081293106e-13,2.499148011207581e-13,5.017214059829712e-09,8.309297168254853e-09,7.4018332362175e-10,5.2436030209064485e-06,5.589152693748475e-06,14.77,-12.93,1.875,3639999999.9999995,0.0163
4.073863729834556e-13,3.991533845663071e-13,3.0574606657028197e-09,1.039503318965435e-08,5.997622132301331e-10,5.499906474258751e-06,6.014241039752961e-06,16.17,-16.49,1.727,4210000000.0,0.017
3.675628066062927e-13,1.9907077550888064e-13,5.0368307828903205e-09,8.371609711647034e-09,6.961083941161633e-10,5.004029691219331e-06,5.459310077130795e-06,14.4,-12.7,1.895,4070000000.0000005,0.0157
2.980996549129486e-13,1.9727880954742433e-13,5.019474506378175e-09,1.0449712345004082e-08,8.00653123855591e-10,5.999804675579071e-06,5.1343465149402626e-06,15.2,-13.48,1.879,3459999999.9999995,0.018
3.438122659921646e-13,1.9539831280708314e-13,3.4832779169082642e-09,9.419518598914146e-09,5.986936450004578e-10,5.747233882546426e-06,6.004045486450196e-06,15.67,-16.84,1.835,4250000000.0,0.0176
5.988632261753082e-13,4.031930148601532e-13,3.934734053909779e-09,1.1423286044597626e-08,7.997851550579072e-10,5.2469909787178045e-06,5.487693354487419e-06,14.84,-12.57,1.756,4300000000.0,0.0163
4.1924423575401303e-13,3.894881784915924e-13,3.2292985916137695e-09,9.401120567321778e-09,6.014002680778504e-10,5.757496654987336e-06,5.604717731475831e-06,16.06,-17.13,1.754,4230000000.0,0.0175
5.991060018539429e-13,2.858150064945221e-13,3.987663075327873e-09,1.0779665046930312e-08,5.993437647819519e-10,5.501005811151118e-06,5.001674503087998e-06,15.36,-16.61,1.76,5080000000.0,0.0168
3.8073365092277523e-13,1.9317898154258728e-13,4.887981295585633e-09,9.38638205230236e-09,6.982249520719052e-10,5.500551899429411e-06,6.0061002373695375e-06,15.09,-14.69,1.862,3889999999.9999995,0.017
5.331884443759918e-13,2.989340215921402e-13,4.068318843841553e-09,1.0341902071237565e-08,6.986977405846119e-10,4.9966633319854746e-06,4.990607738494874e-06,14.67,-13.99,1.785,4820000000.0,0.0156
5.8140789270401e-13,2.9602956473827365e-13,3.856668353080749e-09,8.378239417076112e-09,6.989371068775655e-10,5.501597802620382e-06,5.378749608993531e-06,14.7,-14.970000000000002,1.839,4480000000.0,0.0169
4.0970423072576523e-13,2.9827315658330916e-13,5.028831362724305e-09,8.379970335960388e-09,8.010145306587221e-10,5.4982554293237635e-06,5.977322727441788e-06,14.97,-12.76,1.864,3340000000.0,0.017
5.229627192020416e-13,1.9681432247161868e-13,3.6617310643196105e-09,8.36148043870926e-09,8.015579938888551e-10,5.75458163022995e-06,5.084272980690003e-06,14.07,-12.87,1.936,4150000000.0,0.0174
4.435973882675171e-13,5.096162557601928e-13,4.1014741212129595e-09,1.1409988367557525e-08,7.482765913009644e-10,4.994823336601258e-06,5.571307547390462e-06,15.38,-12.89,1.73,4030000000.0,0.0157
5.549340516328811e-13,2.5133017599582676e-13,3.6947691440582274e-09,8.344594860076905e-09,5.992915749549866e-10,5.251589760184289e-06,5.4891444910317665e-06,14.61,-16.91,1.828,5400000000.0,0.0163
4.852786615490913e-13,2.517460525035858e-13,5.072775959968568e-09,9.371979305148125e-09,7.999300479888917e-10,4.993444800376893e-06,5.542199425399304e-06,14.38,-12.56,1.86,3790000000.0,0.0157
3.076063603162765e-13,2.508674591779709e-13,5.022105693817139e-09,1.0350368955731392e-08,6.984765328466892e-10,6.007644653320313e-06,5.115592330694199e-06,15.960000000000003,-14.63,1.81,3560000000.0,0.018
4.953299850225449e-13,2.012496143579483e-13,4.690050840377808e-09,1.1489567720890045e-08,5.975668787956238e-10,5.502731997985393e-06,5.626827448606491e-06,15.5,-16.2,1.797,4920000000.0,0.0169
3.360442131757736e-13,1.9725000262260437e-13,3.879622839391231e-09,8.386589670181275e-09,8.008653521537783e-10,5.2441045045852665e-06,5.516251333057881e-06,14.14,-11.34,1.93,3880000000.0000005,0.0163
4.892509281635284e-13,2.494057357311249e-13,3.4772212505340577e-09,8.347779536247254e-09,6.996483229100704e-10,5.749134555459023e-06,5.638630971312523e-06,14.8,-15.16,1.858,4360000000.0,0.0175
3.04660364985466e-13,3.0317300260066986e-13,4.170754879713059e-09,8.387791657447816e-09,5.990926146507263e-10,6.008198916912079e-06,5.637571796774865e-06,16.22,-17.5,1.807,3790000000.0,0.0181
4.240513913333416e-13,1.976390838623047e-13,3.870303109288216e-09,1.1440135502815247e-08,7.994401335716248e-10,4.997271537780762e-06,5.990693271160126e-06,14.42,-12.39,1.842,4280000000.0,0.0158
4.907402291893959e-13,2.9526060670614244e-13,5.051115274429322e-09,8.339112067222596e-09,5.986835360527038e-10,4.993924856185914e-06,5.426666200160981e-06,14.95,-16.57,1.81,4770000000.0,0.0157
3.526931136846542e-13,2.9478392004966737e-13,4.210815340280533e-09,1.0384722107648849e-08,7.015245065093041e-10,5.495197069831193e-06,5.492592023685575e-06,15.71,-14.17,1.78,3810000000.0,0.0169
3.0719273686408995e-13,5.011413156986237e-13,2.9592355489730834e-09,9.376885512471199e-09,7.481100618839265e-10,5.9963032603263856e-06,5.625251948833466e-06,15.5,-14.2,1.775,3750000000.0,0.0181
4.9907166659832e-13,2.5857125520706176e-13,3.999709576368332e-09,1.0327982300519943e-08,6.990900643169881e-10,5.501056764274836e-06,5.465625636279584e-06,15.16,-14.36,1.8,4400000000.0,0.0169
6.030199170112609e-13,4.96054345369339e-13,5.081841349601746e-09,8.451328271627427e-09,8.016926765441896e-10,5.75825971364975e-06,6.008420169353485e-06,15.449999999999998,-13.91,1.819,3240000000.0,0.0176
6.157777011394501e-13,4.986541211605072e-13,5.073508977890015e-09,8.376750433444978e-09,7.472441643476487e-10,6.0118721723556525e-06,5.12141963839531e-06,15.77,-14.979999999999999,1.809,3370000000.0,0.018
5.983524978160858e-13,3.9079132080078127e-13,3.6925514340400696e-09,1.0424081245064736e-08,6.990766517817975e-10,5.751534909009934e-06,5.627345144748688e-06,15.44,-14.56,1.753,4400000000.0,0.0175
6.155425429344177e-13,2.0074818432331087e-13,5.016206145286561e-09,9.427753025293351e-09,7.985013365745545e-10,5.264040693640709e-06,5.432043209671974e-06,14.129999999999999,-12.91,1.899,4030000000.0,0.0163
4.690011844038963e-13,1.9411970376968385e-13,5.034742236137391e-09,8.372427606582643e-09,8.03145468235016e-10,6.006516575813294e-06,5.543847858905792e-06,14.84,-13.25,1.93,3380000000.0000005,0.0181
